openml_id,modelo,total_time_sec,mean_auc_ovo,mean_accuracy,mean_cross_entropy,best_params,best_score_cv,best_model_info
1468,xgboost,1551.7189495563507,0.9928305041152264,0.9228395061728396,0.3922887415756585,"{'colsample_bytree': 0.7, 'learning_rate': np.float64(0.02171103454376615), 'max_depth': 5, 'n_estimators': 200}",0.8941798941798943,
1468,catboost,78.16367983818054,0.9921875000000002,0.9197530864197532,0.4609921624497382,"{'depth': 8, 'iterations': 200, 'l2_leaf_reg': np.float64(1.2319878776395283), 'learning_rate': np.float64(0.06375859628711789)}",0.9232804232804231,
1480,realmlp,13.563311576843262,0.58448,0.6285714285714286,0.9461058967616008,,,
1480,lightgbm,312.0283071994781,0.6806399999999999,0.6342857142857142,0.8819492290387098,"{'colsample_bytree': 0.9, 'learning_rate': np.float64(0.03920673972242137), 'n_estimators': 500, 'num_leaves': 31}",0.7254901960784315,
1480,xgboost,257.1781544685364,0.68608,0.6685714285714286,0.589312098238623,"{'colsample_bytree': 0.8, 'learning_rate': np.float64(0.013118424770919554), 'max_depth': 5, 'n_estimators': 500}",0.7377450980392157,
1480,catboost,10.72499179840088,0.72848,0.6971428571428572,0.5195817475757905,"{'depth': 6, 'iterations': 200, 'l2_leaf_reg': np.float64(1.5199348301309807), 'learning_rate': np.float64(0.017322667470546258)}",0.732843137254902,
1494,realmlp,8.381832122802734,0.9068980863373386,0.8675078864353313,0.3564685779934699,,,
1494,lightgbm,739.6774849891663,0.925233644859813,0.889589905362776,0.3240550937261798,"{'colsample_bytree': 0.7, 'learning_rate': np.float64(0.061721159481070736), 'n_estimators': 100, 'num_leaves': 20}",0.8780487804878049,
1494,xgboost,288.4840703010559,0.92340898976413,0.8738170347003155,0.3334204024836851,"{'colsample_bytree': 0.9, 'learning_rate': np.float64(0.011900590783184251), 'max_depth': 3, 'n_estimators': 500}",0.8780487804878049,
1494,catboost,29.305525302886963,0.92514463729417,0.8801261829652997,0.3178714530241639,"{'depth': 8, 'iterations': 100, 'l2_leaf_reg': np.float64(3.9913058785616786), 'learning_rate': np.float64(0.08341106432362087)}",0.8821138211382115,
1501,realmlp,20.39230442047119,0.9961102765946468,0.9267782426778244,0.3401230464217487,,,
1501,lightgbm,1548.4322290420532,0.9958628373348776,0.9246861924686192,0.3024852793882803,"{'colsample_bytree': 0.7, 'learning_rate': np.float64(0.05977505142360254), 'n_estimators': 200, 'num_leaves': 40}",0.9327449786975044,
1501,xgboost,1480.0518305301666,0.9958720977650068,0.910041841004184,0.2610653780540449,"{'colsample_bytree': 0.8, 'learning_rate': np.float64(0.07766184280392888), 'max_depth': 7, 'n_estimators': 500}",0.9210889874310446,
1501,catboost,683.9891712665558,0.9949506948803571,0.9184100418410042,0.3149099609559795,"{'depth': 4, 'iterations': 100, 'l2_leaf_reg': np.float64(1.1615865989246452), 'learning_rate': np.float64(0.17160445029754812)}",0.9282526157145756,
1510,realmlp,5.609351634979248,0.9945969626168224,0.9707602339181286,0.1028101663173128,,,
1510,lightgbm,689.5388972759247,0.9962032710280372,0.9707602339181286,0.1273172681378513,"{'colsample_bytree': 0.9, 'learning_rate': np.float64(0.03920673972242137), 'n_estimators': 500, 'num_leaves': 31}",0.9622351332877648,
1510,xgboost,194.15864372253415,0.9954731308411215,0.9766081871345028,0.068647446632783,"{'colsample_bytree': 0.8, 'learning_rate': np.float64(0.07766184280392888), 'max_depth': 7, 'n_estimators': 500}",0.9597288676236044,
1510,catboost,63.321757078170776,0.9976635514018692,0.95906432748538,0.0867960672562136,"{'depth': 8, 'iterations': 100, 'l2_leaf_reg': np.float64(1.5255793090045733), 'learning_rate': np.float64(0.10337163339642635)}",0.9597288676236044,
6332,realmlp,4.462326526641846,0.8338548185231539,0.7530864197530864,0.541250434157889,,,
6332,lightgbm,846.5123834609985,0.9036295369211516,0.8333333333333334,0.3801294757745967,"{'colsample_bytree': 0.7, 'learning_rate': np.float64(0.019970999139010043), 'n_estimators': 500, 'num_leaves': 50}",0.7857142857142856,
6332,xgboost,586.9007380008698,0.8918961201501877,0.7901234567901234,0.4460426890233807,"{'colsample_bytree': 0.9, 'learning_rate': np.float64(0.10872422452394664), 'max_depth': 7, 'n_estimators': 500}",0.7936507936507936,
6332,catboost,107.18301463127136,0.8865769712140176,0.8271604938271605,0.4249504565547442,"{'depth': 6, 'iterations': 100, 'l2_leaf_reg': np.float64(9.32362135178148), 'learning_rate': np.float64(0.10196967939171485)}",0.8095238095238096,
23381,realmlp,3.474749803543091,0.5852946542601715,0.5866666666666667,1.023326421602895,,,
23381,lightgbm,72.49164342880249,0.5705163291370188,0.5933333333333334,0.6771080627694884,"{'colsample_bytree': 0.9, 'learning_rate': np.float64(0.011900590783184251), 'n_estimators': 100, 'num_leaves': 50}",0.5714461145495627,
23381,xgboost,441.0076925754547,0.614851304506477,0.6066666666666667,0.6585747415296801,"{'colsample_bytree': 0.8, 'learning_rate': np.float64(0.017240892195821537), 'max_depth': 3, 'n_estimators': 100}",0.5943609391885253,
23381,catboost,100.66963315010072,0.5431490603904398,0.5466666666666666,0.6904750690757809,"{'depth': 4, 'iterations': 100, 'l2_leaf_reg': np.float64(1.1615865989246452), 'learning_rate': np.float64(0.17160445029754812)}",0.602883387366146,
40966,realmlp,19.621010780334476,1.0,1.0,0.1121586794075848,,,
40966,lightgbm,1248.722021341324,0.9998263888888888,0.9814814814814816,0.0384673425242831,"{'colsample_bytree': 0.9, 'learning_rate': np.float64(0.10872422452394664), 'n_estimators': 500, 'num_leaves': 40}",0.9550264550264548,
40966,xgboost,1153.7668373584747,0.9996350234707704,0.9722222222222222,0.0816605495553873,"{'colsample_bytree': 0.9, 'learning_rate': np.float64(0.19020103466213772), 'max_depth': 3, 'n_estimators': 500}",0.9457671957671956,
40966,catboost,1452.5269901752472,0.9999610433604336,0.9907407407407408,0.1404696267802649,"{'depth': 8, 'iterations': 200, 'l2_leaf_reg': np.float64(1.2319878776395283), 'learning_rate': np.float64(0.06375859628711789)}",0.9497354497354498,
40975,realmlp,28.72235226631165,1.0,1.0,0.0865939788287332,,,
40975,lightgbm,793.7528281211853,0.9999201501177786,0.9922928709055876,0.0187010186650699,"{'colsample_bytree': 0.9, 'learning_rate': np.float64(0.10872422452394664), 'n_estimators': 500, 'num_leaves': 40}",0.9644334160463192,
40975,xgboost,748.9238607883453,0.9996110740379516,0.9884393063583816,0.0372867742314486,"{'colsample_bytree': 0.9, 'learning_rate': np.float64(0.10872422452394664), 'max_depth': 7, 'n_estimators': 500}",0.9702233250620348,
40975,catboost,298.2755196094513,0.9967583371832384,0.9672447013487476,0.0983848119701207,"{'depth': 6, 'iterations': 500, 'l2_leaf_reg': np.float64(4.82240320006911), 'learning_rate': np.float64(0.06217616751968465)}",0.9495450785773366,
40982,realmlp,37.90514612197876,0.9311086887554156,0.7667238421955404,0.8073051586930668,,,
40982,lightgbm,798.3848052024841,0.9715072164085976,0.8198970840480274,0.9712752457761324,"{'colsample_bytree': 0.9, 'learning_rate': np.float64(0.03920673972242137), 'n_estimators': 500, 'num_leaves': 31}",0.7827804801812889,
40982,xgboost,734.6960215568542,0.9677106479754892,0.7924528301886793,0.6198086830471911,"{'colsample_bytree': 0.9, 'learning_rate': np.float64(0.06252287916406217), 'max_depth': 5, 'n_estimators': 500}",0.7930805446482642,
40982,catboost,325.03616547584534,0.9711273396245876,0.7993138936535163,0.5416068053514558,"{'depth': 6, 'iterations': 500, 'l2_leaf_reg': np.float64(4.82240320006911), 'learning_rate': np.float64(0.06217616751968465)}",0.7805550671693787,
40994,realmlp,4.48998498916626,0.9406370656370656,0.9382716049382716,0.192537077756295,,,
40994,lightgbm,283.661048412323,0.90492277992278,0.9382716049382716,0.2680534333528988,"{'colsample_bytree': 0.7, 'learning_rate': np.float64(0.019970999139010043), 'n_estimators': 500, 'num_leaves': 50}",0.947089947089947,
40994,xgboost,116.34953355789185,0.9126447876447876,0.925925925925926,0.1743644047164857,"{'colsample_bytree': 0.8, 'learning_rate': np.float64(0.03172768832582949), 'max_depth': 5, 'n_estimators': 100}",0.9417989417989416,
40994,catboost,42.23468828201294,0.9165057915057916,0.9320987654320988,0.2098865540046767,"{'depth': 6, 'iterations': 500, 'l2_leaf_reg': np.float64(4.82240320006911), 'learning_rate': np.float64(0.06217616751968465)}",0.9391534391534392,
11,autogluon,3599.4259004592896,0.9959398853544804,0.9787234042553192,0.0721037288553009,,0.9993069983029912,WeightedEnsemble_L3
15,autogluon,1706.525582075119,0.990438808373591,0.9476190476190476,0.1410254953861327,,0.9990939349112428,WeightedEnsemble_L2
18,autogluon,3631.2798335552216,0.977932098765432,0.7866666666666666,0.5256024730580886,,0.9789217687074828,WeightedEnsemble_L3
40975,autogluon,3599.542012691498,1.0,1.0,0.0118031806357445,,1.0,WeightedEnsemble_L2
40982,autogluon,3618.120002508164,0.973893210135959,0.8147512864493996,0.5150803792709168,,0.9766076469144612,WeightedEnsemble_L2
40994,autogluon,2820.28711438179,0.9227799227799228,0.9382716049382716,0.1545114788342763,,0.9939486994219654,WeightedEnsemble_L2
23,autogluon,1965.118455410004,0.7636167594609861,0.5927601809954751,0.8754777841534124,,0.7614842605085549,WeightedEnsemble_L2
29,autogluon,2550.6814589500427,0.9119092627599245,0.8309178743961353,0.3804519080881139,,0.9622353349531412,WeightedEnsemble_L3
31,autogluon,2725.2879452705383,0.7866666666666667,0.7466666666666667,0.4938570418637274,,0.8433138969873664,WeightedEnsemble_L2
37,autogluon,1702.8042674064636,0.8388477366255144,0.7532467532467533,0.4689027218000889,,0.8584568372803667,WeightedEnsemble_L2
50,autogluon,3601.49853515625,1.0,0.9965277777777778,0.0189482722396155,,1.0,CatBoost_r69_BAG_L1
54,autogluon,3320.023329257965,0.965359755095332,0.8582677165354331,0.3291793006041639,,0.9786018920757183,WeightedEnsemble_L2
188,autogluon,3606.046406030655,0.9374597504154796,0.751131221719457,0.6274240684715533,,0.9400211859402466,WeightedEnsemble_L3
307,autogluon,3614.285283565521,0.9987529617159248,0.9696969696969696,0.1143784620424252,,0.9997251425822854,WeightedEnsemble_L2
458,autogluon,3601.287111520767,0.999885138516126,0.9960474308300395,0.0281921201472817,,1.0,NeuralNetFastAI_r145_BAG_L1
469,autogluon,2331.460265636444,0.5725403254820983,0.2125,1.763628689405963,,0.6401648211040776,WeightedEnsemble_L2
1049,autogluon,3480.6395695209503,0.9392305807400146,0.91324200913242,0.2033174092553133,,0.9750793296089386,WeightedEnsemble_L3
1050,autogluon,3417.912918567657,0.8354612034837687,0.906183368869936,0.2636468633354592,,0.9030040733197556,WeightedEnsemble_L3
1063,autogluon,2558.5240750312805,0.763625,0.8152866242038217,0.4640383769779688,,0.9278620689655172,WeightedEnsemble_L3
1068,autogluon,2254.975423336029,0.9006311360448808,0.933933933933934,0.1674090216919518,,0.9297476146506618,WeightedEnsemble_L2
1462,autogluon,3599.508542537689,0.9999522752762068,0.9975728155339806,0.0113593330973351,,1.0,CatBoost_r49_BAG_L1
1464,autogluon,1863.969014406204,0.7599631795538229,0.8088888888888889,0.4657315598705304,,0.7938293313929987,WeightedEnsemble_L2
1468,autogluon,3609.9369673728943,0.9959276406035664,0.9598765432098766,0.1619396971983822,,0.998978410808768,WeightedEnsemble_L3
1480,autogluon,2906.446079969406,0.7304,0.6685714285714286,0.5466048373166394,,0.8497664992510354,WeightedEnsemble_L3
1494,autogluon,3029.157528400421,0.9308856252781488,0.8832807570977917,0.3005686057812078,,0.9552894605004886,WeightedEnsemble_L3
1501,autogluon,3623.558143377304,0.9975720686985664,0.9414225941422594,0.2377215719838035,,0.9986027830165826,WeightedEnsemble_L2
1510,autogluon,3599.922484397888,0.9976635514018692,0.9766081871345028,0.0678099596931202,,0.9992162162162164,WeightedEnsemble_L2
6332,autogluon,2036.8295409679413,0.9001877346683355,0.8395061728395061,0.4129043289117335,,0.9368979357798166,WeightedEnsemble_L2
23381,autogluon,2604.8519191741943,0.5668673599708082,0.5666666666666667,0.7265369022431368,,0.7892832009651151,WeightedEnsemble_L3
40966,autogluon,3600.294874191284,1.0,0.9907407407407408,0.016843305168267,,0.999998190765668,WeightedEnsemble_L2
11,autosklearn,3606.247035741806,0.9962101636520244,0.9787234042553192,0.0817124969549909,,0.9794050343249427,Ensemble
15,autosklearn,3610.964955091477,0.9907407407407408,0.9666666666666668,0.1478947987379689,,0.98159509202454,Ensemble
18,autosklearn,3614.606946229935,0.9686388888888888,0.745,0.5647419281323262,,0.7471428571428571,Ensemble
37,autosklearn,3611.735856294632,0.8395884773662551,0.7489177489177489,0.4772410035744314,,0.7839851024208566,Ensemble
1480,autosklearn,3614.9020521640778,0.6630400000000001,0.6685714285714286,0.5552456674961286,,0.7851851851851852,Ensemble
54,autosklearn,3608.157921075821,0.9602781630095332,0.8307086614173228,0.3506512916892316,,0.8226351351351351,Ensemble
458,autosklearn,3605.743412733078,0.9999048507179792,0.9960474308300395,0.7236576404287349,,1.0,Ensemble
1049,autosklearn,3604.1915245056152,0.9229600588091154,0.908675799086758,0.2504360733959237,,0.9205882352941176,Ensemble
1050,autosklearn,3608.262226343155,0.8260095011876485,0.8997867803837953,0.269360387954051,,0.9040219378427788,Ensemble
1063,autosklearn,3606.1124601364136,0.772125,0.8089171974522293,0.4326357052822141,,0.8657534246575342,Ensemble
188,autosklearn,3611.899683237076,0.9129695939429012,0.6877828054298643,0.7973718749565315,,0.7411764705882353,Ensemble
307,autosklearn,3603.4816732406616,0.9917695473251028,0.9393939393939394,0.5375570881637595,,0.9781659388646288,Ensemble
469,autosklearn,3600.283135175705,0.5300745624492654,0.1875,1.778260938290715,,0.2391304347826086,Ensemble
40966,autosklearn,3618.251945734024,1.0,1.0,0.0264137744172256,,0.9933862433862434,Ensemble
40982,autosklearn,3620.577562570572,0.9707290986564856,0.8198970840480274,0.6102430975310917,,0.8217967599410898,Ensemble
40994,autosklearn,3616.2566092014313,0.947876447876448,0.9506172839506172,0.331647849343533,,0.9735449735449736,Ensemble
6332,autosklearn,3608.533348321914,0.8265018773466833,0.7469135802469136,0.5034074133616918,,0.776,Ensemble
23381,autosklearn,3599.608409166336,0.524904214559387,0.5733333333333334,0.6887820999613137,,0.7068965517241379,Ensemble
40975,autosklearn,3616.009415626526,0.963769489550122,0.789980732177264,0.6021605550837894,,0.8345864661654135,Ensemble
23,autosklearn,3598.397614479065,0.5,0.4276018099547511,1.0986122886681091,,0.0,Ensemble
29,autosklearn,3597.699516773224,0.8406427221172023,0.7729468599033816,0.5514440865148346,,0.775,Ensemble
31,autosklearn,3612.173510313034,0.7067724867724867,0.7266666666666667,0.5528773879656578,,0.7965367965367965,Ensemble
50,autosklearn,3603.589216947556,0.5,0.3472222222222222,0.6931471805599453,,0.0,Ensemble
1068,autosklearn,3613.142015457153,0.8760869565217392,0.9429429429429428,0.1750878692864921,,0.9445876288659794,Ensemble
1462,autosklearn,3604.084643602371,1.0,1.0,0.0017816940023836,,1.0,Ensemble
1464,autosklearn,3625.830725431442,0.7702512453974443,0.8088888888888889,0.4634569631575034,,0.8068833652007648,Ensemble
1468,autosklearn,3616.10705280304,0.9955954218106996,0.9506172839506172,0.5468443433398571,,0.9616402116402116,Ensemble
1494,autosklearn,3629.3948154449454,0.9372941700044504,0.8832807570977917,0.3019888875024413,,0.8943089430894309,Ensemble
1501,autosklearn,3636.582159757614,0.9964837230465428,0.9288702928870292,0.265219439608503,,0.947085201793722,Ensemble
1510,autosklearn,3612.5883827209473,0.9988317757009346,0.9766081871345028,0.1283299530118722,,0.9773869346733668,Ensemble
